indeks,datum,vrijednost
CROBIS,12/29/2023,95.8747
CROBIS,1/2/2024,95.8747
CROBIS,1/3/2024,95.8345
CROBIS,1/4/2024,95.8063
CROBIS,1/5/2024,95.8872
CROBIS,1/8/2024,95.8572
CROBIS,1/9/2024,95.8557
CROBIS,1/10/2024,95.8557
CROBIS,1/11/2024,95.8648
CROBIS,1/12/2024,95.8840
CROBIS,1/15/2024,95.9653
CROBIS,1/16/2024,95.9710
CROBIS,1/17/2024,96.0451
CROBIS,1/18/2024,96.0451
CROBIS,1/19/2024,96.0802
CROBIS,1/22/2024,96.0662
CROBIS,1/23/2024,96.1907
CROBIS,1/24/2024,96.2511
CROBIS,1/25/2024,96.0841
CROBIS,1/26/2024,96.0647
CROBIS,1/29/2024,96.0647
CROBIS,1/30/2024,96.0773
CROBIS,1/31/2024,96.1326
CROBIS,2/1/2024,96.1797
CROBIS,2/2/2024,96.1797
CROBIS,2/5/2024,96.1431
CROBIS,2/6/2024,96.1431
CROBIS,2/7/2024,96.0898
CROBIS,2/8/2024,96.0798
CROBIS,2/9/2024,96.1232
CROBIS,2/12/2024,96.1226
CROBIS,2/13/2024,96.1226
CROBIS,2/14/2024,96.1258
CROBIS,2/15/2024,96.1276
CROBIS,2/16/2024,96.1149
CROBIS,2/19/2024,96.0994
CROBIS,2/20/2024,96.1060
CROBIS,2/21/2024,96.0958
CROBIS,2/22/2024,96.0933
CROBIS,2/23/2024,96.1014
CROBIS,2/26/2024,96.1077
CROBIS,2/27/2024,96.1077
CROBIS,2/28/2024,96.0909
CROBIS,2/29/2024,96.0909
CROBIS,3/1/2024,96.3583
CROBIS,3/4/2024,96.3583
CROBIS,3/5/2024,96.3583
CROBIS,3/6/2024,96.3683
CROBIS,3/7/2024,96.3683
CROBIS,3/8/2024,96.3683
CROBIS,3/11/2024,96.3867
CROBIS,3/12/2024,96.3169
CROBIS,3/13/2024,96.3663
CROBIS,3/14/2024,96.3739
CROBIS,3/15/2024,96.3739
CROBIS,3/18/2024,96.3739
CROBIS,3/19/2024,96.3785
CROBIS,3/20/2024,96.3785
CROBIS,3/21/2024,96.3282
CROBIS,3/22/2024,96.2995
CROBIS,3/25/2024,96.1138
CROBIS,3/26/2024,96.0271
CROBIS,3/27/2024,96.0380
CROBIS,3/28/2024,96.0380
CROBIS,4/2/2024,96.0013
CROBIS,4/3/2024,96.0102
CROBIS,4/4/2024,96.0031
CROBIS,4/5/2024,96.0031
CROBIS,4/8/2024,95.9951
CROBIS,4/9/2024,95.9906
CROBIS,4/10/2024,95.9888
CROBIS,4/11/2024,96.0267
CROBIS,4/12/2024,96.0081
CROBIS,4/15/2024,96.0081
CROBIS,4/16/2024,96.0081
CROBIS,4/18/2024,96.0146
CROBIS,4/19/2024,96.0146
CROBIS,4/22/2024,96.0146
CROBIS,4/23/2024,96.0146
CROBIS,4/24/2024,96.0146
CROBIS,4/25/2024,96.0146
CROBIS,4/26/2024,96.0146
CROBIS,4/29/2024,96.6028
CROBIS,4/30/2024,96.5928
CROBIS,5/2/2024,96.5246
CROBIS,5/3/2024,96.5246
CROBIS,5/6/2024,96.5246
CROBIS,5/7/2024,96.5879
CROBIS,5/8/2024,96.5879
CROBIS,5/9/2024,96.5879
CROBIS,5/10/2024,96.5465
CROBIS,5/13/2024,96.4548
CROBIS,5/14/2024,96.4548
CROBIS,5/15/2024,96.4548
CROBIS,5/16/2024,96.4548
CROBIS,5/17/2024,96.4749
CROBIS,5/20/2024,96.4670
CROBIS,5/21/2024,96.4670
CROBIS,5/22/2024,96.5169
CROBIS,5/23/2024,96.5169
CROBIS,5/24/2024,96.5169
CROBIS,5/27/2024,96.5411
CROBIS,5/28/2024,96.5411
CROBIS,5/29/2024,96.4912
CROBIS,5/31/2024,96.4912
CROBIS,6/3/2024,96.4912
CROBIS,6/4/2024,96.4912
CROBIS,6/5/2024,96.4912
CROBIS,6/6/2024,96.4912
CROBIS,6/7/2024,96.5535
CROBIS,6/10/2024,96.5535
CROBIS,6/11/2024,96.5535
CROBIS,6/12/2024,96.5535
CROBIS,6/13/2024,96.5535
CROBIS,6/14/2024,96.5535
CROBIS,6/17/2024,96.5535
CROBIS,6/18/2024,96.5535
CROBIS,6/19/2024,96.5535
CROBIS,6/20/2024,96.5535
CROBIS,6/21/2024,96.5535
CROBIS,6/24/2024,96.5902
CROBIS,6/25/2024,96.5712
CROBIS,6/26/2024,96.5712
CROBIS,6/27/2024,96.6241
CROBIS,6/28/2024,96.6241
CROBIS,7/1/2024,96.6241
CROBIS,7/2/2024,96.6249
CROBIS,7/3/2024,96.6018
CROBIS,7/4/2024,96.6018
CROBIS,7/5/2024,96.6018
CROBIS,7/8/2024,96.6018
CROBIS,7/9/2024,96.6018
CROBIS,7/10/2024,96.6018
CROBIS,7/11/2024,96.6018
CROBIS,7/12/2024,96.6018
CROBIS,7/15/2024,96.6018
CROBIS,7/16/2024,97.1516
CROBIS,7/17/2024,96.5406
CROBIS,7/18/2024,96.5485
CROBIS,7/19/2024,96.5485
CROBIS,7/22/2024,96.5445
CROBIS,7/23/2024,96.5181
CROBIS,7/24/2024,96.5035
CROBIS,7/25/2024,96.4911
CROBIS,7/26/2024,96.4911
CROBIS,7/29/2024,96.4647
CROBIS,7/30/2024,96.4647
CROBIS,7/31/2024,96.4795
CROBIS,8/1/2024,96.4845
CROBIS,8/2/2024,96.4785
CROBIS,8/6/2024,96.4785
CROBIS,8/7/2024,96.4247
CROBIS,8/8/2024,96.3964
CROBIS,8/9/2024,96.3964
CROBIS,8/12/2024,96.3964
CROBIS,8/13/2024,96.4097
CROBIS,8/14/2024,96.5208
CROBIS,8/16/2024,96.5238
CROBIS,8/19/2024,96.5238
CROBIS,8/20/2024,96.6611
CROBIS,8/21/2024,96.6611
CROBIS,8/22/2024,96.7440
CROBIS,8/23/2024,96.7440
CROBIS,8/26/2024,96.7440
CROBIS,8/27/2024,96.7440
CROBIS,8/28/2024,96.7440
CROBIS,8/29/2024,96.7440
CROBIS,8/30/2024,96.7440
CROBIS,9/2/2024,96.7440
CROBIS,9/3/2024,96.7440
CROBIS,9/4/2024,96.7440
CROBIS,9/5/2024,96.7440
CROBIS,9/6/2024,96.7440
CROBIS,9/9/2024,96.7654
CROBIS,9/10/2024,96.8629
CROBIS,9/11/2024,96.8698
CROBIS,9/12/2024,96.9394
CROBIS,9/13/2024,96.9394
CROBIS,9/16/2024,96.9394
CROBIS,9/17/2024,96.9394
CROBIS,9/18/2024,96.9394
CROBIS,9/19/2024,97.1036
CROBIS,9/20/2024,97.1285
CROBIS,9/23/2024,97.1285
CROBIS,9/24/2024,97.1285
CROBIS,9/25/2024,97.1285
CROBIS,9/26/2024,97.3412
CROBIS,9/27/2024,97.3412
CROBIS,9/30/2024,97.3412
CROBIS,10/1/2024,97.3412
CROBIS,10/2/2024,97.3412
CROBIS,10/3/2024,97.3412
CROBIS,10/4/2024,97.3412
CROBIS,10/7/2024,97.3139
CROBIS,10/8/2024,97.7097
CROBIS,10/9/2024,97.7468
CROBIS,10/10/2024,97.7468
CROBIS,10/11/2024,97.7468
CROBIS,10/14/2024,97.7468
CROBIS,10/15/2024,97.7468
CROBIS,10/16/2024,97.7599
CROBIS,10/17/2024,97.7599
CROBIS,10/18/2024,97.7599
CROBIS,10/21/2024,97.7599
CROBIS,10/22/2024,97.7446
CROBIS,10/23/2024,97.7730
CROBIS,10/24/2024,97.7730
CROBIS,10/25/2024,97.7417
CROBIS,10/28/2024,97.7417
CROBIS,10/29/2024,97.7417
CROBIS,10/30/2024,97.8371
CROBIS,10/31/2024,97.8371
CROBIS,11/4/2024,97.8371
CROBIS,11/5/2024,97.8371
CROBIS,11/6/2024,97.8371
CROBIS,11/7/2024,97.8371
CROBIS,11/8/2024,97.8371
CROBIS,11/11/2024,97.7778
CROBIS,11/12/2024,97.7778
CROBIS,11/13/2024,97.8148
CROBIS,11/14/2024,97.8193
CROBIS,11/15/2024,97.8417
CROBIS,11/19/2024,97.8509
CROBIS,11/20/2024,97.8724
CROBIS,11/21/2024,97.8724
CROBIS,11/22/2024,97.8683
CROBIS,11/25/2024,97.8683
CROBIS,11/26/2024,97.8597
CROBIS,11/27/2024,97.9006
CROBIS,11/28/2024,97.9019
CROBIS,11/29/2024,97.8984
CROBIS,12/2/2024,97.8984
CROBIS,12/3/2024,97.8984
CROBIS,12/4/2024,97.9246
CROBIS,12/5/2024,97.9456
CROBIS,12/6/2024,97.9456
CROBIS,12/9/2024,97.9456
CROBIS,12/10/2024,98.1570
CROBIS,12/11/2024,98.4424
CROBIS,12/12/2024,98.4624
CROBIS,12/13/2024,98.4703
CROBIS,12/16/2024,99.2180
CROBIS,12/17/2024,99.6749
CROBIS,12/18/2024,99.6642
CROBIS,12/19/2024,99.6616
CROBIS,12/20/2024,99.6616
CROBIS,12/23/2024,99.6091
CROBIS,12/27/2024,99.6091
CROBIS,12/30/2024,99.6763
CROBIS,1/2/2025,99.6763
CROBIS,1/3/2025,99.6763
CROBIS,1/7/2025,99.5488
CROBIS,1/8/2025,99.5488
CROBIS,1/9/2025,99.5488
CROBIS,1/10/2025,99.5488
CROBIS,1/13/2025,99.5488
CROBIS,1/14/2025,99.5488
CROBIS,1/15/2025,99.5488
CROBIS,1/16/2025,99.4611
CROBIS,1/17/2025,99.4611
CROBIS,1/20/2025,99.4546
CROBIS,1/21/2025,99.4391
CROBIS,1/22/2025,99.4391
CROBIS,1/23/2025,99.4391
CROBIS,1/24/2025,99.4288
CROBIS,1/27/2025,99.3936
CROBIS,1/28/2025,99.3936
CROBIS,1/29/2025,99.3936
CROBIS,1/30/2025,99.3904
CROBIS,1/31/2025,99.3801
CROBIS,2/3/2025,99.3801
CROBIS,2/4/2025,99.3807
CROBIS,2/5/2025,99.3856
CROBIS,2/6/2025,99.4204
CROBIS,2/7/2025,99.4386
CROBIS,2/10/2025,99.4386
CROBIS,2/11/2025,99.4386
CROBIS,2/12/2025,99.4264
CROBIS,2/13/2025,99.4264
CROBIS,2/14/2025,99.4264
CROBIS,2/17/2025,99.4264
CROBIS,2/18/2025,99.4264
CROBIS,2/19/2025,99.4740
CROBIS,2/20/2025,99.4740
CROBIS,2/21/2025,99.3150
CROBIS,2/24/2025,99.3097
CROBIS,2/25/2025,99.3097
CROBIS,2/26/2025,99.2547
CROBIS,2/27/2025,99.2547
CROBIS,2/28/2025,99.2547
CROBIS,3/3/2025,99.2700
CROBIS,3/4/2025,99.2700
CROBIS,3/5/2025,99.2552
CROBIS,3/6/2025,99.2295
CROBIS,3/7/2025,99.2295
